covariateName,conceptId
condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of liver,4246127
index year: 2004,0
drug_era during day -365 through 0 days relative to index: iron sucrose,1395773
drug_era group during day -365 through 0 days relative to index: iron sucrose,1395773
"drug_era group during day -365 through 0 days relative to index: Iron, parenteral preparations",21601101
drug_exposure during day -365 through 0 days relative to index: Lorazepam 0.5 MG,19082488
drug_exposure during day -365 through 0 days relative to index: gemcitabine 1000 MG,35603173
drug_exposure during day -365 through 0 days relative to index: Ketoprofen Transdermal System,42971876
measurement during day -365 through 0 days relative to index: Devices and restraints Set,3043211
drug_exposure during day -365 through 0 days relative to index: Levofloxacin Injection,46287433
condition_era group during day -365 through 0 days relative to index: Cough,254761
drug_exposure during day -365 through 0 days relative to index: Saccharomyces boulardii 250 MG Oral Capsule,19121591
condition_era group during day -365 through 0 days relative to index: Platelet disorder,4332151
drug_exposure during day -365 through 0 days relative to index: gemcitabine 200 MG,35603170
condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of retroperitoneum,198091
drug_era during day -365 through 0 days relative to index: Bisoprolol,1338005
drug_era group during day -365 through 0 days relative to index: Bisoprolol,1338005
measurement during day -365 through 0 days relative to index: PT panel - Platelet poor plasma by Coagulation assay,3045501
condition_era group during day -365 through 0 days relative to index: Gout,440674
condition_era group during day -365 through 0 days relative to index: Blood urate abnormal,4041541
procedure_occurrence during day -365 through 0 days relative to index: Anastomosis of extracranial-intracranial arteries,4139137
condition_era group during day -365 through 0 days relative to index: Blood urate raised,4148593
condition_era group during day -365 through 0 days relative to index: Increased uric acid level,4169747
condition_era group during day -365 through 0 days relative to index: Degenerative disease of the central nervous system,4213310
condition_era group during day -365 through 0 days relative to index: Vascular disease of abdomen,4027369
measurement during day -365 through 0 days relative to index: Mycoplasma pneumoniae IgM Ab [Presence] in Serum,3021082
drug_era during day -365 through 0 days relative to index: Cephalothin,19086759
drug_era group during day -365 through 0 days relative to index: Cephalothin,19086759
drug_exposure during day -365 through 0 days relative to index: Pyridostigmine Bromide 5 MG/ML,40173881
condition_era group during day -365 through 0 days relative to index: Hydrocephalus,4043738
condition_occurrence during day -365 through 0 days relative to index: Intracranial tumor,4116092
condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary bladder,197508
condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary tract proper,4180915
condition_occurrence during day -365 through 0 days relative to index: Internal carotid artery stenosis,4121624
condition_era group during day -365 through 0 days relative to index: Internal carotid artery stenosis,4121624
drug_exposure during day -365 through 0 days relative to index: Bacillus subtilis / streptococcus faecalis Extended Release Oral Capsule,42958966
drug_exposure during day -365 through 0 days relative to index: Zolpidem tartrate 5 MG Oral Tablet,40163500
condition_era group during day -365 through 0 days relative to index: Thrombocytopenic disorder,432870
condition_era group during day -365 through 0 days relative to index: Musculoskeletal and connective tissue disorder,4208786
condition_occurrence during day -365 through 0 days relative to index: Skin lesion,4316083
"drug_era group during day -365 through 0 days relative to index: BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",21600744
measurement during day -365 through 0 days relative to index: Glucose [Presence] in Urine by Test strip,3009261
measurement during day -365 through 0 days relative to index: Ketones [Presence] in Urine,3028893
measurement during day -365 through 0 days relative to index: Albumin [Presence] in Urine by Test strip,3029937
drug_exposure during day -365 through 0 days relative to index: mosapride 5 MG Oral Powder,42945136
"drug_exposure during day -365 through 0 days relative to index: 250 ML Albumin Human, USP 50 MG/ML Injection",35605895
measurement during day -365 through 0 days relative to index: Passive range of motion panel Quantitative,3032292
drug_era during day -365 through 0 days relative to index: rosuvastatin,1510813
drug_era group during day -365 through 0 days relative to index: rosuvastatin,1510813
condition_occurrence during day -365 through 0 days relative to index: Gout,440674
drug_exposure during day -365 through 0 days relative to index: Digoxin 0.25 MG,1326411
drug_era group during day -365 through 0 days relative to index: Sulfonylureas,21600749
condition_occurrence during day -365 through 0 days relative to index: Intertrochanteric fracture,4133012
condition_era group during day -365 through 0 days relative to index: Intertrochanteric fracture,4133012
condition_era group during day -365 through 0 days relative to index: Chronic liver disease,4212540
drug_exposure during day -365 through 0 days relative to index: Amlodipine 5 MG,1332450
condition_era group during day -365 through 0 days relative to index: Malignant tumor of urinary system,4169598
condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of urinary organ,40488919
drug_exposure during day -365 through 0 days relative to index: Warfarin 5 MG/ML,21105414
drug_era during day -365 through 0 days relative to index: abciximab,19047423
drug_era group during day -365 through 0 days relative to index: abciximab,19047423
condition_era group during day -365 through 0 days relative to index: Respiratory tract infection,4170143
drug_exposure during day -365 through 0 days relative to index: Bisoprolol Fumarate 2.5 MG Oral Tablet,40166188
drug_exposure during day -365 through 0 days relative to index: Ondansetron 8 MG,1000612
condition_era group during day -365 through 0 days relative to index: Pancreatitis,4192640
condition_era group during day -365 through 0 days relative to index: Hepatitis due to infection,194087
condition_era group during day -365 through 0 days relative to index: Chronic hepatitis,200763
condition_era group during day -365 through 0 days relative to index: Viral hepatitis,4291005
condition_era group during day -365 through 0 days relative to index: Liver disorder due to infection,4341650
drug_exposure during day -365 through 0 days relative to index: flomoxef sodium 500 MG,42961515
condition_era group during day -365 through 0 days relative to index: Primary malignant neoplasm of urinary system,76349
condition_occurrence during day -365 through 0 days relative to index: Bronchopneumonia,256722
condition_era group during day -365 through 0 days relative to index: Bronchopneumonia,256722
measurement during day -365 through 0 days relative to index: Systolic blood pressure,3004249
measurement during day -365 through 0 days relative to index: Diastolic blood pressure,3012888
measurement during day -365 through 0 days relative to index: Body temperature,3020891
measurement during day -365 through 0 days relative to index: Respiratory rate,3024171
measurement during day -365 through 0 days relative to index: Heart rate,3027018
condition_era group during day -365 through 0 days relative to index: Neoplasm of urinary system,79768
drug_exposure during day -365 through 0 days relative to index: 5 ML abciximab 2 MG/ML Injectable Solution,43591572
drug_era during day -365 through 0 days relative to index: glimepiride,1597756
drug_era group during day -365 through 0 days relative to index: glimepiride,1597756
condition_era group during day -365 through 0 days relative to index: Contusion,441737
condition_era group during day -365 through 0 days relative to index: Viral disease,440029
condition_era group during day -365 through 0 days relative to index: Backache,134736
drug_exposure during day -365 through 0 days relative to index: Glucose 333 MG/ML,19088904
